date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:34:41	22846/22846	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2006:48:27%20GMT	https://www.tutorialcup.com/images/dbms/43/1.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/43/1.png	(from https://www.tutorialcup.com/dbms/multiple-key-access.htm)
00:34:41	13179/13179	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2007:10:04%20GMT	https://www.tutorialcup.com/images/dbms/44/1.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/44/1.png	(from https://www.tutorialcup.com/dbms/hashing-concepts.htm)
00:34:45	12557/12557	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2007:10:04%20GMT	https://www.tutorialcup.com/images/dbms/44/2.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/44/2.png	(from https://www.tutorialcup.com/dbms/hashing-concepts.htm)
00:34:48	10939/10939	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2007:10:05%20GMT	https://www.tutorialcup.com/images/dbms/44/3.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/44/3.png	(from https://www.tutorialcup.com/dbms/hashing-concepts.htm)
00:34:48	10775/10775	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2007:10:05%20GMT	https://www.tutorialcup.com/images/dbms/44/4.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/44/4.png	(from https://www.tutorialcup.com/dbms/hashing-concepts.htm)
00:34:49	11624/11624	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2007:10:06%20GMT	https://www.tutorialcup.com/images/dbms/44/5.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/44/5.png	(from https://www.tutorialcup.com/dbms/hashing-concepts.htm)
00:34:49	3532/3532	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2007:10:06%20GMT	https://www.tutorialcup.com/images/dbms/44/6.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/44/6.png	(from https://www.tutorialcup.com/dbms/hashing-concepts.htm)
00:34:49	4649/4649	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Nov%202015%2007:10:07%20GMT	https://www.tutorialcup.com/images/dbms/44/7.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/44/7.png	(from https://www.tutorialcup.com/dbms/hashing-concepts.htm)
00:34:49	7888/7888	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Nov%202015%2014:05:58%20GMT	https://www.tutorialcup.com/images/dbms/45/1.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/45/1.png	(from https://www.tutorialcup.com/dbms/bitmap-indices.htm)
00:34:50	4055/4055	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Nov%202015%2014:09:14%20GMT	https://www.tutorialcup.com/images/dbms/45/2.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/45/2.png	(from https://www.tutorialcup.com/dbms/bitmap-indices.htm)
00:34:50	1857/1857	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Nov%202015%2014:09:14%20GMT	https://www.tutorialcup.com/images/dbms/45/3.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/45/3.png	(from https://www.tutorialcup.com/dbms/bitmap-indices.htm)
00:34:51	388/388	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Nov%202015%2014:22:42%20GMT	https://www.tutorialcup.com/images/rarrow.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/rarrow.png	(from https://www.tutorialcup.com/dbms/bitmap-indices.htm)
00:34:51	32438/32438	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Nov%202015%2015:29:49%20GMT	https://www.tutorialcup.com/images/dbms/46/1.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/46/1.png	(from https://www.tutorialcup.com/dbms/database-index.htm)
00:34:52	14417/14417	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Nov%202015%2015:29:50%20GMT	https://www.tutorialcup.com/images/dbms/46/3.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/46/3.png	(from https://www.tutorialcup.com/dbms/database-index.htm)
00:34:52	47765/47765	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Nov%202015%2015:29:50%20GMT	https://www.tutorialcup.com/images/dbms/46/2.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/46/2.png	(from https://www.tutorialcup.com/dbms/database-index.htm)
00:34:54	34993/34993	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Nov%202015%2005:35:06%20GMT	https://www.tutorialcup.com/images/dbms/47/1.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/47/1.png	(from https://www.tutorialcup.com/dbms/relational-models.htm)
00:34:54	5975/5975	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Nov%202015%2005:35:05%20GMT	https://www.tutorialcup.com/images/dbms/47/2.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/47/2.png	(from https://www.tutorialcup.com/dbms/keys.htm)
00:34:54	5910/5910	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Nov%202015%2005:35:06%20GMT	https://www.tutorialcup.com/images/dbms/47/3.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/47/3.png	(from https://www.tutorialcup.com/dbms/keys.htm)
00:34:55	14670/14670	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Nov%202015%2005:35:08%20GMT	https://www.tutorialcup.com/images/dbms/47/4.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/47/4.png	(from https://www.tutorialcup.com/dbms/keys.htm)
00:34:55	16495/16495	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Nov%202015%2005:35:08%20GMT	https://www.tutorialcup.com/images/dbms/47/5.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/47/5.png	(from https://www.tutorialcup.com/dbms/keys.htm)
00:34:55	4023/4023	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Nov%202015%2005:35:09%20GMT	https://www.tutorialcup.com/images/dbms/47/6.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/47/6.png	(from https://www.tutorialcup.com/dbms/keys.htm)
00:34:56	7217/7217	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Nov%202015%2005:35:09%20GMT	https://www.tutorialcup.com/images/dbms/47/7.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/47/7.png	(from https://www.tutorialcup.com/dbms/integrity.htm)
00:34:56	4988/4988	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Nov%202015%2005:35:10%20GMT	https://www.tutorialcup.com/images/dbms/47/8.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/47/8.png	(from https://www.tutorialcup.com/dbms/integrity.htm)
00:34:57	25146/25146	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Dec%202015%2007:42:19%20GMT	https://www.tutorialcup.com/images/dbms/51/1.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/51/1.png	(from https://www.tutorialcup.com/dbms/relational-set-operators.htm)
00:34:57	25961/25961	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Dec%202015%2007:42:18%20GMT	https://www.tutorialcup.com/images/dbms/51/2.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/51/2.png	(from https://www.tutorialcup.com/dbms/relational-set-operators.htm)
00:34:58	19426/19426	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Dec%202015%2007:42:19%20GMT	https://www.tutorialcup.com/images/dbms/51/3.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/51/3.png	(from https://www.tutorialcup.com/dbms/relational-set-operators.htm)
00:34:59	19246/19246	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Dec%202015%2007:42:21%20GMT	https://www.tutorialcup.com/images/dbms/51/4.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/51/4.png	(from https://www.tutorialcup.com/dbms/relational-set-operators.htm)
00:34:59	13765/13765	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Dec%202015%2007:09:42%20GMT	https://www.tutorialcup.com/images/dbms/52/1.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/52/1.png	(from https://www.tutorialcup.com/dbms/system-catalog.htm)
00:34:59	30729/30729	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Dec%202015%2007:09:42%20GMT	https://www.tutorialcup.com/images/dbms/52/2.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/52/2.png	(from https://www.tutorialcup.com/dbms/system-catalog.htm)
00:34:59	22707/22707	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Dec%202015%2007:09:43%20GMT	https://www.tutorialcup.com/images/dbms/52/3.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/52/3.png	(from https://www.tutorialcup.com/dbms/system-catalog.htm)
00:34:59	6455/6455	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Dec%202015%2007:46:04%20GMT	https://www.tutorialcup.com/images/dbms/53/1.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/dbms/53/1.png	(from https://www.tutorialcup.com/dbms/codds-rule.htm)
00:35:00	200/200	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Dec%202015%2008:19:59%20GMT	https://www.tutorialcup.com/images/arrow1.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/arrow1.png	(from https://www.tutorialcup.com/dbms/codds-rule.htm)
00:35:01	272/272	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Dec%202015%2007:50:40%20GMT	https://www.tutorialcup.com/images/tick.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/tick.png	(from https://www.tutorialcup.com/dbms/codds-rule.htm)
00:35:01	256/256	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Dec%202015%2007:50:41%20GMT	https://www.tutorialcup.com/images/cross.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/cross.png	(from https://www.tutorialcup.com/dbms/codds-rule.htm)
00:35:01	194/194	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Dec%202015%2007:50:40%20GMT	https://www.tutorialcup.com/images/arrow2.png	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/images/arrow2.png	(from https://www.tutorialcup.com/dbms/codds-rule.htm)
00:35:04	604/604	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:35:08%20GMT	https://www.tutorialcup.com/dbms/case.htm	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/dbms/case.html	(from https://www.tutorialcup.com/dbms/advanced-sql.htm)
00:35:05	108183/108183	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202018%2018:35:08%20GMT	https://www.tutorialcup.com/dbms/intersect.htm	D:/MIT/SEM-1/304/DBMS_tutorialcup.com/DBMS_tutorialcup.com/www.tutorialcup.com/dbms/intersect-2.html	(from https://www.tutorialcup.com/dbms/advanced-sql.htm)
